playerName,birthdate,matchShare,squadName,competitionName,Build_Up_Passing_Score,Defensive_Ability_Score,Final_Third_Quality_Score,Overall_RWB_Score,Build_Up_Passing_Score_Percentile_League,Defensive_Ability_Score_Percentile_League,Final_Third_Quality_Score_Percentile_League,Overall_RWB_Score_Percentile_League
Jordan Sánchez,1991-01-05,21.0708,CD Arenteiro,Primera Federación - Grupo I,0.716647704946763,0.35087972945651363,0.5960947961883041,0.5343801045838692,86.36363636363636,68.18181818181817,95.45454545454545,90.9090909090909
Alpha Sissoko,1997-03-07,20.7876,EA Guingamp,Ligue 2,1.5681209682313,-0.29365586394367854,0.7165314921190687,0.5332838127195535,100.0,30.76923076923077,96.15384615384616,96.15384615384616
Vanderson,2001-06-21,16.1533,AS Monaco,Ligue 1,0.43516161829282884,1.104616124555029,0.12461657483821198,0.5297254259300213,73.68421052631578,100.0,63.1578947368421,94.73684210526315
Jérémy Mellot,1994-03-28,23.9866,CD Teneriffa,LaLiga2,0.8826289097273733,0.770078040917101,0.17479808055697468,0.5247122325170985,84.84848484848484,96.96969696969697,69.6969696969697,90.9090909090909
Laurence Wyke,1996-09-20,16.1277,Phoenix Rising FC,USL Championship,1.1701823904848527,1.046028593589081,-0.16845228028590045,0.5243429597244936,97.2972972972973,100.0,37.83783783783784,97.2972972972973
Tyrese Asante,2002-04-09,8.5203,Maccabi Tel Aviv,Ligat ha'Al,1.1162600535573806,0.8221097703833937,0.02768892023108324,0.5234504444496514,100.0,100.0,60.0,86.66666666666667
Jhonier Guerrero,2001-03-25,11.4049,Boyacá Patriotas,Liga Dimayor I,0.012846390209249079,0.5438093300451794,0.7342924280766825,0.5233341361921697,56.09756097560976,85.36585365853658,90.2439024390244,95.1219512195122
Klaudijus Upstas,1994-10-30,22.6337,FC Hegelmann,A Lyga,0.5482005212890729,0.2740665433491817,0.7043253694523086,0.522509810683567,90.9090909090909,63.63636363636363,90.9090909090909,81.81818181818183
Neo Eccleston,2003-08-11,8.8145,AFC Barrow,League Two,-0.23175232100616716,0.8927706959986772,0.5633205231253116,0.5196135148046938,34.285714285714285,94.28571428571428,85.71428571428571,100.0
Mehmed Cosic,1997-06-25,19.4242,FK Radnicki 1923 Kragujevac,Super liga Srbije,-0.017853317111806304,0.19739405232616222,1.0077165341628764,0.51898969526509,57.89473684210527,68.42105263157895,94.73684210526315,89.47368421052632
Luke Ayling,1991-08-25,16.2754,FC Middlesbrough,Championship,2.135189796528416,0.07202474972379483,0.14701878211346958,0.5184050736600727,100.0,52.77777777777778,63.888888888888886,100.0
Daniel Dodds,2001-01-17,15.0022,Hartlepool United,National League,0.6640183985681072,0.8483745554390894,0.1951080896436376,0.5175334144569397,83.78378378378379,91.8918918918919,70.27027027027027,97.2972972972973
Valentin Crețu,1989-01-02,20.9805,FCSB,SuperLiga,1.3842635743669998,0.18392806453100366,0.3906080055041702,0.5170011399361278,100.0,68.0,88.0,100.0
Gökhan Sazdağı,1994-09-20,21.2973,Kayserispor,Süper Lig,0.27937479492040174,0.6456082014336954,0.5135977527074319,0.5129568182042181,54.54545454545454,90.9090909090909,81.81818181818183,95.45454545454545
Giorgi Gocholeishvili,2001-02-14,10.6628,FC Kopenhagen,Superligaen,0.4477835959674232,0.4633448965784351,0.5754459311257523,0.5106781020025254,63.63636363636363,81.81818181818183,90.9090909090909,90.9090909090909
Anderson Arroyo,1999-09-27,18.0389,Burgos CF,LaLiga2,0.8732460792906579,1.1204597008135977,-0.14240486440336197,0.5027279221613778,81.81818181818183,100.0,36.36363636363637,87.87878787878788
Jake Davis,2002-01-03,16.5654,Sporting Kansas City,Major League Soccer,0.8042859565765061,0.8717957027804015,0.0788567457523554,0.5014712228770017,94.5945945945946,86.48648648648648,62.16216216216216,91.8918918918919
Raoul Bellanova,2000-05-17,18.1512,Atalanta Bergamo,Serie A,0.18545541249251268,-0.47977477559980636,1.4035204278286713,0.5007541035614724,64.0,24.0,100.0,96.0
Jules Koundé,1998-11-12,22.2448,FC Barcelona,LaLiga,0.8388194368410804,0.14405860249955882,0.6272508273146319,0.5004472705346461,91.30434782608695,65.21739130434783,95.65217391304348,95.65217391304348
Tiago Esgaio,1995-08-01,22.311,FC Arouca,Liga Portugal Bwin,0.28589100606995616,1.270144681672432,-0.004815838543618167,0.49956171245471426,60.86956521739131,100.0,69.56521739130434,91.30434782608695
Georg Strauch,2001-03-30,9.5254,1. FC Köln II,Regionalliga West,0.9506603348722911,0.8799039137793783,0.003212096393538963,0.4995438801743331,90.0,95.0,60.0,95.0
Ethan Laird,2001-08-05,17.5059,Birmingham City,League One,0.5725358878480782,-0.3472772911576258,1.1242406364269735,0.49886841205658466,75.75757575757575,30.303030303030305,96.96969696969697,90.9090909090909
Jun Choi,1999-04-17,27.079,FC Seoul,K League 1,0.21203368064445166,0.5765962051260831,0.5632705668443825,0.49768716300299154,75.0,85.0,90.0,95.0
Anton Gaaei,2002-11-19,13.2564,Ajax Amsterdam,Eredivisie,0.6615879374338596,-0.6801744564083043,1.3405669221807028,0.4975116427251818,89.47368421052632,15.789473684210526,100.0,89.47368421052632
Oleksandr Tymchyk,1997-01-20,15.6213,Dynamo Kiew,Premier Liga,0.6953599633723319,0.8042241001813627,0.16947357176375066,0.49681353503163106,90.625,90.625,78.125,100.0
Patrick Kammerbauer,1997-02-11,21.8199,SC Verl,3. Liga,1.6971894820155902,0.5503805325246962,-0.08124544777695347,0.4955106312871327,100.0,86.20689655172413,48.275862068965516,93.10344827586206
Alan Benítez,1994-01-25,21.1032,Club Cerro Porteño,Primera División Apertura,1.5052295092423058,-0.2011756371686156,0.5882553936042043,0.49534935596133767,100.0,32.72727272727273,89.0909090909091,96.36363636363636
Ben Jungfleisch,2008-06-14,12.3993,1. FC Kaiserslautern U17,U17 DFB-Nachwuchsliga,-0.5302987356653613,-0.9664328424814246,2.0877208915974594,0.4951631592172859,14.285714285714285,8.571428571428571,100.0,100.0
Oliver Kaltschmitt,2008-03-27,8.3984,SV Sandhausen U17,U17 DFB-Nachwuchsliga,0.40254162737311877,0.36133940857774993,0.6367024127251647,0.4934932042031604,77.14285714285715,74.28571428571429,94.28571428571428,97.14285714285714
Kamil Ahmet Çörekçi,1992-02-01,11.1836,Hatayspor,Süper Lig,0.0764865707209641,0.9453699655306483,0.32263118534828994,0.4913608354866502,45.45454545454545,95.45454545454545,72.72727272727273,90.9090909090909
Teruki Hara,1998-07-30,14.8758,Shimizu S-Pulse,J2 League,1.1314194915206837,-0.7129791025061414,1.1395780806084461,0.4895513487007881,91.66666666666666,16.666666666666664,97.22222222222221,88.88888888888889
Andrew Brody,1995-05-03,16.0481,Real Salt Lake City,Major League Soccer,1.4950650918812518,0.3667977850853463,0.1360431472261382,0.48861165940788376,100.0,70.27027027027027,70.27027027027027,89.1891891891892
Jonas Mortensen,2001-01-16,16.7597,Esbjerg fB,1.Division,-0.18081083585480048,0.6986327316933683,0.6163840436296586,0.4857321085550651,54.54545454545454,90.9090909090909,90.9090909090909,90.9090909090909
Kristian Vallo,1998-06-02,11.949,MFK Karvina,Fortuna Liga,0.8794172932833604,0.575946940343259,0.239265737170327,0.4851344695034599,88.88888888888889,88.88888888888889,70.37037037037037,92.5925925925926
Joris Moutachy,1997-11-04,26.1596,FK Zalgiris Vilnius,A Lyga,1.583778966011948,-0.2933253510236149,0.5977372359914142,0.4830736765402608,100.0,45.45454545454545,72.72727272727273,72.72727272727273
Amro Surag,1998-04-08,9.8597,Al-Gharafa SC,Qatar Stars League,1.1092483529086399,0.6732153082016524,0.04980755124161587,0.4798884265110335,100.0,100.0,50.0,100.0
Carlos Mora,2001-03-18,10.6708,Universitatea Craiova,SuperLiga,1.317317539300735,-0.15232677302905873,0.5970440744921628,0.47881897082144975,96.0,40.0,96.0,96.0
Ilya Krupskyi,2004-10-02,10.5645,Vorskla Poltava,Premier Liga,0.682663288536955,0.08846029065876748,0.6909836492817489,0.47843640161474665,87.5,59.375,90.625,96.875
Davide Bariti,1991-09-07,19.4192,Virtus Entella,Serie C - Girone B,0.922124541026532,-1.233482932136166,1.6119275908761936,0.4780732978519354,90.0,3.3333333333333335,100.0,96.66666666666667
Benno Schmitz,1994-11-17,11.6409,Grasshopper Club Zürich,Super League,0.5357173591156789,0.8066582232614481,0.1954446659742772,0.47742394965306734,93.75,93.75,62.5,93.75
Josh Mulligan,2002-11-12,12.2176,Dundee FC,Scottish Premiership,-0.5000238854447794,-0.18891533977833408,1.4289068967489293,0.4768829575256454,31.25,43.75,100.0,87.5
Darragh Burns,2002-08-06,18.3276,Shamrock Rovers,Irish Premier Division,0.1493782801231238,-1.108254288328181,1.8509411215540488,0.4749101598090834,53.333333333333336,6.666666666666667,100.0,93.33333333333333
Martim Fernandes,2006-01-18,12.1387,FC Porto,Liga Portugal Bwin,0.5850307456030153,-0.5932273856467474,1.2562522286503088,0.47469006703688055,78.26086956521739,21.73913043478261,95.65217391304348,86.95652173913044
Daniel Tonoli,2002-08-22,11.0292,US Pergolettese 1932,Serie C - Girone A,0.4207748990770625,1.0558562654196668,0.043390849891046385,0.47323055516326673,70.37037037037037,96.29629629629629,62.96296296296296,92.5925925925926
Tinga,1993-09-01,21.485,Fortaleza Esporte Clube,Campeonato Brasileiro Série A,0.09575028491938016,0.6472890965357869,0.5048644277304035,0.47289023325008306,60.0,82.85714285714286,85.71428571428571,88.57142857142857
Daniel Borges,1993-03-23,11.202,América FC (MG),Campeonato Brasileiro Série B,1.0859671704321896,0.7416003713463211,-0.009462690122101713,0.4724953535027045,93.33333333333333,90.0,56.666666666666664,90.0
Fernando Delgado,1995-09-18,10.7487,Cumbayá FC,LigaPro Serie A Primera Etapa,0.9027744690486778,1.1167098245813678,-0.22180743460498734,0.47158998684097,90.0,95.0,40.0,90.0
Issei Takahashi,1998-04-20,36.4029,JEF United Chiba,J2 League,1.3116610213786963,0.4229584285444841,0.134852711450961,0.47105137441924116,100.0,77.77777777777779,63.888888888888886,86.11111111111111
Fabián Franco,1998-10-11,8.8045,Sportivo Ameliano,Primera División Apertura,-0.31962497945996404,1.3020424980149776,0.17457603787506307,0.4703490954570277,32.72727272727273,98.18181818181819,70.9090909090909,94.54545454545455
Paul Marie,1995-03-24,8.4081,San Jose Earthquakes,Major League Soccer,0.45449781375943876,0.8791902277925476,0.15911285166004838,0.4702169257263012,81.08108108108108,89.1891891891892,78.37837837837837,86.48648648648648
Anthony Caci,1997-07-01,20.5357,1. FSV Mainz 05,1. Bundesliga,0.5327484843933991,-0.3773489959572275,1.1014613823976576,0.47013517037259617,80.0,25.0,95.0,95.0
Michal Sacek,1996-09-19,18.211,Jagiellonia Bialystok,PKO BP Ekstraklasa,1.8060875089742436,0.18255092859788116,0.09510507309193303,0.467907609695477,100.0,68.42105263157895,52.63157894736842,100.0
Marius Cassidy,2004-03-09,8.2827,Moss FK,OBOS-ligaen,1.209656488849743,0.43846134147805776,0.15951687084069793,0.46717535916558284,95.0,90.0,65.0,80.0
Archy Taylor,2003-09-19,13.3183,Hampton & Richmond Borough,National League South,1.0343777638871117,0.8024278383683322,-0.0456899249562454,0.46716482997602815,83.33333333333334,87.5,54.166666666666664,95.83333333333334
Miguel Poyatos,2008-01-25,9.4872,TSG 1899 Hoffenheim U17,U17 DFB-Nachwuchsliga,1.5028804230339887,0.011878979417940996,0.357420253821369,0.46557284162269313,100.0,54.285714285714285,80.0,94.28571428571428
Frédéric Guilbert,1994-12-24,20.2389,US Lecce,Serie A,0.17700247351382245,1.1129158427570522,0.08963365389170608,0.4652561839190005,56.00000000000001,96.0,68.0,92.0
Lazaros Rota,1997-08-23,16.0375,AEK Athen,Super League 1,0.8707145308675127,0.05640925781424738,0.60042043756033,0.4640753433106377,100.0,57.89473684210527,78.94736842105263,89.47368421052632
Alexander Bah,1997-12-09,15.5104,Benfica Lissabon,Liga Portugal Bwin,0.9343362709818118,0.9909841128195114,-0.15888386332724008,0.46221395518593333,95.65217391304348,95.65217391304348,52.17391304347826,82.6086956521739
Facundo Perdomo,1999-08-21,8.9552,Liverpool FC Montevideo,Primera División Apertura,1.357360394115995,0.3612249337950883,0.14107998968602387,0.4613868010101907,98.18181818181819,74.54545454545455,65.45454545454545,92.72727272727272
Yhormar Hurtado,1996-12-14,38.8369,Deportes Tolima,Liga Dimayor I,1.8106171897934238,-0.2518336075966633,0.41615904688172384,0.46125324639662835,100.0,26.82926829268293,73.17073170731707,92.6829268292683
Hugo Pavek,2005-06-02,10.2396,AS Trencin,Fortuna Liga,0.5478168387468221,1.2318889505503718,-0.1825598128211109,0.4585725846724947,77.77777777777779,96.29629629629629,44.44444444444444,88.88888888888889
Attila Osváth,1995-12-10,14.2819,Paksi FC,Nemzeti Bajnokság,0.10547997287277244,-0.05008820796202007,1.004118961116883,0.4554186542904448,61.53846153846154,46.15384615384615,100.0,100.0
Kellen Fisher,2004-05-05,18.0109,Norwich City,Championship,0.31124879185578525,0.4812294416551608,0.4980642250908473,0.4548089642413446,66.66666666666666,83.33333333333334,86.11111111111111,97.22222222222221
Pedro Porro,1999-09-13,25.3128,Tottenham Hotspur,Premier League,0.30074719065704175,0.3401672257534443,0.6088249471207808,0.4531791933494652,64.0,72.0,88.0,96.0
Federico Baggi,2003-09-10,10.2119,Pineto Calcio,Serie C - Girone B,0.6165448736824881,0.34096431654993936,0.4673785760999912,0.4529668447739724,83.33333333333334,70.0,86.66666666666667,93.33333333333333
Jon Aramburu,2002-07-23,19.0139,Real Sociedad San Sebastián,LaLiga,0.04715536084186287,1.2301812648024448,0.027127504083335308,0.45220189168672914,52.17391304347826,95.65217391304348,52.17391304347826,91.30434782608695
Lewis Banks,1997-04-14,26.6334,FC Altrincham,National League,1.1194103160484163,0.4527243019209372,0.1547137153138963,0.45195674077326464,94.5945945945946,70.27027027027027,64.86486486486487,94.5945945945946
Lorenzo Carissoni,1997-02-07,11.2319,AS Cittadella,Serie B,0.3090291929922683,0.8012779424826,0.24081818870994365,0.4506213033868383,71.875,90.625,81.25,93.75
Marsoni Sambu,1996-06-03,21.203,RWD Molenbeek,Challenger Pro League,0.6166777589726885,0.5869571055695054,0.2682687709702889,0.4494914856804946,72.22222222222221,77.77777777777779,77.77777777777779,94.44444444444444
Memo Diaz,1995-10-16,20.6806,Oakland Roots SC,USL Championship,0.03327870109439589,0.39298533312770323,0.6775459188506889,0.4490962702963853,51.35135135135135,70.27027027027027,86.48648648648648,94.5945945945946
Simo,2003-05-13,17.804,Al-Shahania SC,Qatar Stars League,0.4703018086626433,0.6014436478920436,0.3189366273154882,0.44808712078671364,75.0,87.5,75.0,87.5
Darío Benavides,2003-01-12,22.3805,FC Sevilla Atlético,Primera Federación - Grupo II,0.4952640557644396,0.35932371762738036,0.4911656267820953,0.44584064437441395,80.76923076923077,73.07692307692307,88.46153846153845,92.3076923076923
Shane McLoughlin,1997-03-01,8.6094,Newport County,League Two,1.5160348392346708,0.02528531095575568,0.29199513871874067,0.443454639104882,100.0,42.857142857142854,71.42857142857143,97.14285714285714
Lewis Cook,1997-02-03,8.8788,AFC Bournemouth,Premier League,-0.1542967804217466,1.5228949747126528,-0.13103582575728884,0.4431877634742991,36.0,100.0,48.0,92.0
Jan Thielmann,2002-05-26,13.1428,1. FC Köln,2. Bundesliga,0.6919475366545317,0.3582318516721231,0.3975493082554797,0.44266784413111526,78.94736842105263,63.1578947368421,89.47368421052632,89.47368421052632
Rik Mulders,2000-08-06,12.5576,FC Den Bosch,Keuken Kampioen Divisie,-0.5045749093993078,0.5711697877621383,0.763479184178158,0.4425600767170579,28.57142857142857,89.28571428571429,92.85714285714286,92.85714285714286
Norbert Szendrei,2000-03-27,12.7529,Zalaegerszegi TE FC,Nemzeti Bajnokság,0.4962584711748256,0.5599963733732528,0.326392936091372,0.442127246156721,69.23076923076923,84.61538461538461,92.3076923076923,92.3076923076923
Yeferson Moreno,2004-01-16,15.3854,Junior FC,Liga Dimayor I,-0.30809372052755707,0.3292272045609409,0.8620770593420073,0.4415454541947212,26.82926829268293,68.29268292682927,97.5609756097561,90.2439024390244
Triston Rowe,2006-05-18,8.6658,Aston Villa U21,Premier League 2,1.0450059537357634,0.09166773129086717,0.4406747281570872,0.4393885243696455,92.3076923076923,69.23076923076923,84.61538461538461,84.61538461538461
Haxzel Quirós,1998-06-03,13.1501,CS Herediano,Primera División Apertura,0.5085751325956188,-0.3474842474313117,1.0172859444670332,0.4378742149283297,78.18181818181819,25.454545454545453,98.18181818181819,90.9090909090909
Thomas Carrique,1999-02-26,24.7007,SD Ponferradina,Primera Federación - Grupo I,0.6320781158278158,-0.8198359567204558,1.3291400207613786,0.43758604765602405,77.27272727272727,9.090909090909092,100.0,86.36363636363636
Oscar Rutherford,2003-12-21,12.3922,FC Dagenham & Redbridge,National League,0.3034414396314618,0.9351232960738407,0.10780686998627331,0.4364945330459596,70.27027027027027,94.5945945945946,62.16216216216216,91.8918918918919
Ben Chapman,1998-12-31,10.0079,Ebbsfleet United,National League,-0.1133347586518849,0.3081056562975511,0.7760445087662113,0.434390056918561,40.54054054054054,59.45945945945946,94.5945945945946,89.1891891891892
Noah Wadsworth,2005-02-06,9.0186,Hull City U23,U23 Professional Development League,0.5168366518381026,-0.006435801717516887,0.7351177957884844,0.43191780787130757,87.5,75.0,87.5,87.5
Sander Christiansen,2001-04-29,8.3143,Sarpsborg 08 FF,Eliteserien,0.016316504940476897,0.9253802814920951,0.2314358136915867,0.4312925156715426,50.0,96.15384615384616,84.61538461538461,92.3076923076923
Tristan Crama,2001-11-08,8.6812,FC Millwall,Championship,-1.0063647207851738,0.6920804046601057,0.8635761323559752,0.429564457034191,8.333333333333332,91.66666666666666,97.22222222222221,94.44444444444444
Herman Solberg Nilsen,1999-04-30,11.694,Lyn 1896 FK,OBOS-ligaen,0.08003350862808663,1.132037077826388,0.0343229463917199,0.427665004841127,65.0,100.0,60.0,75.0
Ryan Fallowfield,1996-01-03,11.1957,York City,National League,1.9700700931774036,0.23151369450439113,-0.11225409617193573,0.42452946843464656,100.0,56.75675675675676,56.75675675675676,86.48648648648648
Edwin Herrera,1998-09-02,15.7802,Junior FC,Liga Dimayor I,1.2154914793193234,0.799292265705531,-0.22002311295249044,0.4238401880321798,95.1219512195122,92.6829268292683,39.02439024390244,87.8048780487805
Kieran Thomas,1995-06-06,15.5667,AFC Weston-super-Mare,National League South,0.5093935065653961,1.1443612354409682,-0.17758685153242987,0.42249105052782465,70.83333333333334,95.83333333333334,50.0,91.66666666666666
Lars Christopher Vilsvik,1988-10-18,26.7028,Strømsgodset IF,Eliteserien,0.22922632660780357,-0.17782394888727066,0.9678350057264407,0.41913263578791427,61.53846153846154,34.61538461538461,96.15384615384616,88.46153846153845
Víctor Barrios,1997-03-22,20.6772,Club Sol de América,Primera División Apertura,0.36773581610011524,0.13776074091853865,0.6584238001231533,0.4180541325969306,70.9090909090909,61.81818181818181,90.9090909090909,89.0909090909091
Zié Ouattara,2000-01-09,17.6583,Radomiak Radom,PKO BP Ekstraklasa,0.6019248023791327,0.49693073954386335,0.27332094581264577,0.41730514493186927,89.47368421052632,84.21052631578947,78.94736842105263,94.73684210526315
Muhannad Shanqeeti,1999-03-12,15.7736,Al-Ittihad Club,Saudi Pro League,0.08892679973431646,0.02344833519070752,0.8689973548583161,0.41704108694985315,55.55555555555556,61.111111111111114,88.88888888888889,83.33333333333334
